common_name,lat,lng
coast redwood,37.0175202,-121.905347
coast redwood,37.0175202,-121.905347
coast redwood,37.0175202,-121.905347
coast redwood,37.0175202,-121.905347
coast redwood,37.0175202,-121.905347
coast redwood,37.0175202,-121.905347
coast redwood,37.0175202,-121.905347
coast redwood,37.0175202,-121.905347
coast redwood,37.0175202,-121.905347
coast redwood,37.0175202,-121.905347
Western Fence Lizard,37.0067027833,-121.9764033333
California poppy,37.0068083333,-121.9764783333
California poppy,37.0068083333,-121.9764783333
California poppy,37.0068083333,-121.9764783333
California poppy,37.0068083333,-121.9764783333
Western Fence Lizard,37.0070943749,-121.9760406857
Pacific poison oak,37.0077583333,-121.9762333333
Western Fence Lizard,37.0079027833,-121.9762633333
Pacific poison oak,37.0079,-121.9763416667
coast redwood,37.0075138833,-121.9768916667
coast redwood,37.0075138833,-121.9768916667
coast redwood,37.0075083333,-121.9768966667
coast redwood,37.0075083333,-121.9768966667
Pacific poison oak,37.0055533333,-121.977145
Pacific poison oak,37.0063716667,-121.9777383333
California poppy,37.0051766667,-121.9759283333
Pacific poison oak,37.0268619733,-122.0486643888
California poppy,37.0876634949,-122.0638831275
Western Fence Lizard,37.0850399839,-122.0633975344
California poppy,37.0781138333,-122.0784916667
California yerba santa,37.1020335,-122.149602
coast redwood,37.0209642761,-122.0785529217
Slender Banana Slug,36.99962285,-121.90663551
Slender Banana Slug,36.998685,-122.0016816667
coast redwood,37.0529935032,-122.0537967164
coast redwood,37.0534647587,-122.0581506415
Western Fence Lizard,36.99818,-122.054375
California yerba santa,37.0507696225,-122.1385038459
Western Fence Lizard,37.0507971667,-122.1380083333
coast live oak,37.0529188686,-122.1305737375
Slender Banana Slug,37.0129138833,-122.0522083333
California poppy,37.0618528333,-122.1235721667
coast live oak,36.9994083333,-122.0606221667
California yerba santa,37.1021264652,-122.1494677943
Pacific poison oak,37.0034416667,-121.970475
California yerba santa,37.0528944,-122.0146215
Western Fence Lizard,37.0354055,-121.9662383333
California Newt,37.0857908724,-122.0640832143
coast redwood,37.0388697801,-122.0628664897
Pacific poison oak,37.0376474316,-122.0612361701
Slender Banana Slug,37.0376237781,-122.0618265677
coast redwood,37.0496416667,-122.0619416667
coast redwood,36.9984049536,-122.0663193946
coast redwood,36.997895,-122.0476138333
Slender Banana Slug,36.9985628066,-122.0483319007
Slender Banana Slug,37.0000102428,-122.0469511299
coast redwood,37.0014592736,-122.0470833734
coast redwood,37.0014398909,-122.0471908503
Slender Banana Slug,37.006925,-122.0479138333
Slender Banana Slug,37.0068351642,-122.0488810139
Slender Banana Slug,37.0070905801,-122.0490654059
Slender Banana Slug,37.0072476769,-122.0499740375
Slender Banana Slug,37.0081688709,-122.0487402815
California poppy,37.0342828,-122.0504761
California yerba santa,37.0396632,-122.0525373
Western Fence Lizard,37.0062166667,-121.9973366667
Western Fence Lizard,37.0078861167,-121.997155
coast live oak,37.05120759,-122.05700497
Pacific poison oak,37.0147331804,-122.0351228771
Western Fence Lizard,37.0261,-122.0460445
coast redwood,37.0361646344,-122.059560406
coast redwood,37.0572055,-122.0438611667
Western Fence Lizard,37.0261,-122.0460445
Western Fence Lizard,37.0041444663,-122.057205371
coast redwood,37.0673146738,-122.1070297145
Slender Banana Slug,37.0516611667,-122.08625
California yerba santa,37.0505211514,-122.1385198951
Pacific poison oak,37.0505321629,-122.1385905471
coast live oak,37.0507998577,-122.1387347229
coast live oak,37.0506902905,-122.1385794161
Slender Banana Slug,37.0474401067,-122.0692379918
Slender Banana Slug,37.0188123334,-121.9313348509
California yerba santa,37.0255357963,-122.0495731082
coast live oak,37.0260194131,-121.9595552423
coast redwood,37.0259093782,-121.9615413711
coast redwood,37.0416191,-122.0672252
Pacific poison oak,37.0312474,-122.0436864
Pacific poison oak,37.0312474,-122.0436864
Western Fence Lizard,37.043811385,-122.0679118455
Western Fence Lizard,37.001914978,-121.9924468994
Pacific poison oak,37.008102417,-121.9783859253
coast live oak,37.0260543656,-121.9596642909
California yerba santa,37.05614767,-122.04163236
coast live oak,37.05686643,-122.04238357
coast redwood,36.9982133333,-122.0604166667
Pacific poison oak,37.0530133333,-122.1321016667
California yerba santa,37.0053247941,-122.0714812954
coast redwood,37.0312473,-122.0436862
California yerba santa,37.05483781,-121.88877043
California yerba santa,37.02482288,-122.04609583
California yerba santa,37.0506893,-122.1380943
coast redwood,37.041581,-122.067754
coast live oak,37.082442,-122.060531
Mule Deer,37.085146,-122.062344
coast redwood,36.999012172,-122.0596297665
Western Fence Lizard,37.0063638833,-122.0683583333
Western Fence Lizard,37.086887,-122.062617
Pacific poison oak,37.0330361667,-122.0620111667
coast live oak,37.0804610248,-122.059964691
coast live oak,37.0814879677,-122.0607401467
coast live oak,37.0814879677,-122.0607401467
coast redwood,37.0389125212,-122.0620211586
Pacific poison oak,37.0261471667,-122.0864195
Mule Deer,36.9979283333,-122.05735
coast redwood,37.0708778333,-122.1181333333
Pacific poison oak,37.0947833333,-122.1369472222
coast redwood,37.0390398858,-122.0632671274
coast redwood,37.0182208542,-121.9263221283
California Newt,37.0792091529,-122.0596920129
Slender Banana Slug,37.0041946165,-122.0559791901
California yerba santa,37.0577222854,-122.0427560249
coast redwood,37.0549361667,-121.890695
Slender Banana Slug,37.0113223745,-122.087286478
coast redwood,36.9988999476,-122.0679467406
Pacific poison oak,37.00283447,-122.0618414
Slender Banana Slug,37.0027185995,-122.0605414071
Pacific poison oak,37.00413055,-122.0571278333
Slender Banana Slug,37.001255555,-121.9062716667
California yerba santa,37.0501137385,-122.1365882457
Mule Deer,37.0383483333,-122.0628366667
Slender Banana Slug,37.0357333333,-122.0591983333
Slender Banana Slug,37.0127244423,-121.9340778339
Slender Banana Slug,37.0169316091,-121.932713255
California Newt,37.0808890292,-122.0614227843
California Newt,37.062325,-122.0288166667
California Newt,37.0854942773,-122.0593413904
Mule Deer,37.0535573786,-122.070128643
coast redwood,37.01752,-121.905347
Slender Banana Slug,37.0857753103,-121.9520288079
coast redwood,37.0152972167,-121.9276966667
Slender Banana Slug,37.0186409808,-122.0539140013
coast live oak,37.04585793,-122.1369456
coast redwood,37.0884783974,-122.065213318
coast live oak,37.0884783974,-122.065213318
coast redwood,37.0372947029,-122.0611651987
coast redwood,37.0369344693,-122.0609298348
Slender Banana Slug,37.0818242585,-122.1456765855
Slender Banana Slug,37.0095289258,-121.9066734705
California Newt,37.0816839258,-122.061400623
Slender Banana Slug,37.01481945,-122.0363471667
California poppy,37.0140722167,-122.0454945
California Newt,37.0680680202,-122.0522173494
coast redwood,37.0421406947,-122.0792131369
coast redwood,37.0227635046,-122.052215227
coast redwood,37.0354416667,-122.0595555
coast redwood,37.0368486224,-122.059504157
Slender Banana Slug,37.0525695,-122.0889278333
Slender Banana Slug,37.0481498143,-122.0582603201
coast redwood,37.08371,-122.088978
Western Fence Lizard,37.0507749276,-122.136742467
California Newt,37.0579111667,-121.946275
coast redwood,37.0347833333,-122.058075
Slender Banana Slug,37.0108727727,-121.9344086726
California Newt,37.0584649231,-122.0545015857
California Newt,37.0971239167,-121.8988069167
coast redwood,37.0442438,-122.0651327
Western Fence Lizard,36.9979558297,-122.0657625354
coast redwood,36.9987813156,-122.0605743073
Slender Banana Slug,36.9987813156,-122.0605743073
coast redwood,37.0193114553,-122.0509337909
coast live oak,36.9979252434,-122.0603679122
Slender Banana Slug,37.0452083333,-122.0582583333
California yerba santa,37.00518055,-122.0713888333
California Newt,37.0788883443,-122.058937895
Mule Deer,36.9998886,-122.0532601
Slender Banana Slug,37.0030583333,-122.0587083333
coast redwood,37.0376951946,-122.0598676802
Slender Banana Slug,37.0341682434,-122.0569458008
coast redwood,36.9993333333,-122.0582971667
coast redwood,36.9985366667,-122.0561305
Slender Banana Slug,37.005392831,-122.0007147185
Slender Banana Slug,37.0629805,-122.0333555
coast redwood,37.0175202,-121.905347
coast redwood,37.016272,-121.9297739722
coast redwood,37.0396535204,-122.0632898356
Slender Banana Slug,37.0561361667,-122.0550916667
Slender Banana Slug,37.0384916667,-122.0618583333
coast redwood,37.0416191,-122.0672252
coast live oak,36.9987141865,-122.060357523
coast redwood,37.0376778333,-122.0570528333
California poppy,37.08783802,-122.06723713
coast redwood,37.0357028333,-122.0595028333
Slender Banana Slug,37.0548028333,-122.0962666667
Slender Banana Slug,37.0551416667,-122.0961138333
coast redwood,37.0024795532,-122.0581741333
Slender Banana Slug,37.0634471667,-122.0955971667
Slender Banana Slug,37.0641055,-122.0963971667
California Newt,37.0850144371,-122.0604417456
California poppy,37.0734555,-122.0046527833
California Newt,37.0789961149,-122.0590517121
Slender Banana Slug,37.0363471667,-122.0591888333
Pacific poison oak,37.0007191412,-122.0522479435
Pacific poison oak,37.0031318665,-122.0609741211
California yerba santa,37.0063552856,-122.0610580444
Slender Banana Slug,37.0858764648,-121.8695755005
Slender Banana Slug,37.0512641747,-122.0060792913
coast live oak,37.010143837,-121.9432090224
California Newt,37.0068664551,-122.0672988892
Slender Banana Slug,37.0598575465,-122.0933815464
coast live oak,37.01577479,-122.08364312
Western Fence Lizard,37.01515581,-122.08365252
Slender Banana Slug,37.0182388333,-122.0411695
California yerba santa,37.0888731565,-122.0670983391
Slender Banana Slug,37.0025583373,-122.0589896499
Slender Banana Slug,37.050976404,-122.0828402137
coast redwood,37.0227001758,-122.0464200387
coast redwood,37.0172187418,-122.0488354555
Pacific poison oak,37.0331695,-122.0575638333
Slender Banana Slug,37.01240555,-122.0452721667
California yerba santa,37.0048751831,-122.0681228638
Pacific poison oak,37.038948373,-122.0615769179
Slender Banana Slug,37.0381850331,-122.0602867753
coast redwood,36.99850519,-122.06004989
California Newt,37.0871463304,-122.0591887792
Pacific poison oak,37.0499221382,-121.8877341643
coast redwood,37.0397995971,-122.0668110811
California poppy,37.0706945,-122.0047833333
Slender Banana Slug,37.0794611667,-122.1313945
California Newt,37.0911893843,-122.0631729395
California yerba santa,37.0506782532,-122.0661697388
California Newt,37.1022805,-122.071
Pacific poison oak,37.0387501804,-122.0614637855
California yerba santa,37.0387501804,-122.0614637855
coast redwood,37.0358333333,-122.0588888889
coast live oak,37.0011272142,-122.0661002119
California yerba santa,37.0882609495,-122.0614575595
Mule Deer,37.0224647522,-122.0853271484
Mule Deer,37.0224380493,-122.0851364136
Pacific poison oak,37.0236055,-122.0849916667
Pacific poison oak,37.0227739402,-122.0852970333
Pacific poison oak,37.0235364,-122.0851614979
coast redwood,37.0234790258,-122.0851351788
Pacific poison oak,37.0208883891,-122.0837635641
coast redwood,37.0427769749,-121.9359549043
California yerba santa,37.05360404,-122.04345631
coast live oak,37.074222,-122.00634
Pacific poison oak,37.074222,-122.00634
California poppy,37.074222,-122.00634
Western Fence Lizard,37.0809471667,-122.0601583333
Pacific poison oak,37.0148803247,-122.0699090325
Slender Banana Slug,37.0280138333,-122.0559166667
coast redwood,37.0150139742,-122.0699651075
Pacific poison oak,37.0140611167,-122.0721971667
Pacific poison oak,37.01401945,-122.0720833333
Pacific poison oak,37.0140611167,-122.0721971667
coast redwood,37.0141916667,-122.0722111667
coast redwood,37.0414077,-122.0672093
California yerba santa,37.05305033,-122.1355933
California yerba santa,37.077225,-122.0257861667
coast redwood,37.0405171917,-122.0625257492
Western Fence Lizard,36.99836063,-122.056852017
coast redwood,37.0177957429,-122.046384297
California poppy,36.9987968944,-121.9823864998
Slender Banana Slug,37.0367773684,-122.0613154024
California yerba santa,37.0843571,-122.0614699
coast live oak,37.0762671624,-122.0042119269
Pacific poison oak,37.0765495906,-122.0047155117
coast redwood,37.1024733503,-122.0482748375
coast redwood,37.0348993056,-122.0583241944
coast redwood,37.089286867,-122.0602254257
coast redwood,36.9998536259,-122.060812153
California yerba santa,37.0880051487,-122.0671924701
Western Fence Lizard,37.0730638333,-122.1384278333
coast redwood,36.9995843846,-122.0524186419
Slender Banana Slug,36.998363,-122.055763
Mule Deer,37.001935,-122.052723
Pacific poison oak,37.022739281,-121.9528935571
coast live oak,37.0909988759,-122.1451196768
Pacific poison oak,37.0903487814,-122.1445629182
Pacific poison oak,37.0903573588,-122.1442945043
coast live oak,37.0903644682,-122.1443701114
coast redwood,37.0395694444,-121.9364555556
Mule Deer,37.0398416667,-121.9359277778
California poppy,37.0904342793,-122.1443856959
coast redwood,37.0076934778,-121.9766786477
Slender Banana Slug,37.0108985616,-121.9786522122
California Newt,37.0131686001,-121.9775417287
Slender Banana Slug,37.0366804,-122.0607916248
California poppy,37.0557721667,-122.0055472167
California poppy,36.9990827455,-121.9945246859
coast redwood,37.0878338406,-122.0071096865
California poppy,37.0073180879,-122.0163783432
coast redwood,37.0089027286,-122.0158299153
Pacific poison oak,37.0091768168,-122.0159114712
California poppy,37.0292434692,-122.024230957
coast live oak,37.007491,-122.016848
California Newt,37.0980969444,-121.9095298056
Mule Deer,37.0072277833,-122.0162111167
Slender Banana Slug,37.0356416667,-122.0598055
Slender Banana Slug,37.0140133007,-121.9983466064
Slender Banana Slug,37.0139125083,-121.9978983422
coast redwood,37.0641181071,-122.1445360373
coast redwood,37.0398826199,-122.1169512906
coast live oak,37.0672138688,-122.0101381001
Mule Deer,37.003825,-122.0110777833
Slender Banana Slug,36.9999783333,-122.0623638333
Western Fence Lizard,37.0226055,-121.9529333333
California yerba santa,37.0861867771,-122.0652193683
coast live oak,37.0071309619,-122.0160118026
Western Fence Lizard,37.0072361167,-122.0160527833
California yerba santa,37.0665083333,-122.0526194444
California poppy,37.0693027778,-122.0551833333
Western Fence Lizard,37.0643562197,-122.1445611741
California yerba santa,37.00989445,-122.0658028333
California yerba santa,37.0843571,-122.0614699
California yerba santa,37.0843571,-122.0614699
Slender Banana Slug,37.030925,-122.0584333333
California yerba santa,37.0123222167,-122.084625
coast redwood,37.038809152,-122.0627214196
coast redwood,37.037469779,-122.0628124072
coast redwood,37.0014721295,-122.0568213613
coast redwood,37.0020186715,-122.0570069366
Slender Banana Slug,37.0365891187,-122.0593819489
coast redwood,37.0010052156,-122.066095099
Slender Banana Slug,36.9978121291,-122.0619351416
Slender Banana Slug,37.0445971667,-122.0674583333
Slender Banana Slug,36.9984366667,-122.0558916667
Slender Banana Slug,36.9985666667,-122.0558028333
Slender Banana Slug,37.0389382728,-122.0640830231
coast redwood,37.0358861667,-122.0598055
Slender Banana Slug,37.0037723333,-121.9135767316
California yerba santa,37.08615,-122.06734
coast redwood,37.00021329,-122.05687028
coast redwood,37.0001336474,-122.0569251364
Pacific poison oak,36.9985460071,-122.0492650756
